City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
2277,Ollioules,FR,60.3,broken clouds,43.1352,5.848,Zenitude Hôtel-Résidences Toulon Six Fours
2278,Pedasi,PA,84.47,broken clouds,7.5333,-80.0333,Hotel Casa de Campo Pedasí
2279,Lufilufi,WS,82.18,overcast clouds,-13.8745,-171.5986,Leuaina Beach Resort and Spa
2280,Belle Fourche,US,72.32,few clouds,44.6714,-103.8522,Super 8 by Wyndham Belle Fourche SD
2281,San Matias,BO,88.81,clear sky,-16.3667,-58.4,"HOTEL ""SAN JOSE"""
2282,Nipawin,CA,60.84,clear sky,53.3668,-104.0009,Tobin Lake Motel
2283,Murakami,JP,48.18,overcast clouds,38.2333,139.4833,Senami Grand Hotel Haginoya
2284,Nchelenge,ZM,75.61,overcast clouds,-9.3451,28.734,KD Travellers Home
2285,Pundaguitan,PH,77.36,heavy intensity rain,6.3711,126.1689,Leonardo Family Beach House 1
2286,Quang Ngai,VN,74.98,overcast clouds,15.1167,108.8,Central Hotel
2287,Gudari,IN,79.47,overcast clouds,19.35,83.7833,Hotel maa majhigouri
2289,Mandiana,GN,85.46,overcast clouds,10.6333,-8.6833,Motels rouzo
2290,San Borja,BO,86.25,few clouds,-14.8167,-66.85,
2291,Noyabrsk,RU,33.93,overcast clouds,63.1994,75.4507,Hotel Uyutnaya
2292,Baiyin,CN,44.82,clear sky,36.5583,104.2081,GreenTree Alliance Gansu Baiyin Renmin Road Hotel
2293,Port-Cartier,CA,48.74,clear sky,50.0334,-66.8654,Le Q'Artier
2294,Pesochnoye,RU,41.49,overcast clouds,58.006,39.1772,
2295,Malawag,PH,75.11,few clouds,13.3833,123.2833,Boyet Balatan Olleres Property
2296,Krasnaya Gora,RU,51.4,light rain,52.9995,31.6023,
2297,Conakry,GN,82.47,broken clouds,9.538,-13.6773,Riviera Royal Hotel
2298,Lingyuan,CN,43.88,clear sky,41.24,119.4011,Guomao Hotel
2299,Aksha,RU,58.82,overcast clouds,50.2814,113.2867,Vizit
2300,Ossora,RU,33.48,overcast clouds,59.2353,163.0719,
2301,Gudalur,IN,75.81,overcast clouds,9.6833,77.2667,Hotel Lemurian Heritage
2302,Tari,NG,97.09,overcast clouds,12.4086,4.4914,
2303,Novyy Urengoy,RU,33.64,overcast clouds,66.0833,76.6333,Apartments Moy Dom na Gubkina
2304,Uusikaupunki,FI,37.6,scattered clouds,60.8004,21.4084,Hotel Aquarius
2306,Bensonville,LR,75.97,light rain,6.4461,-10.6125,Moinga
2307,Marrakesh,MA,87.87,clear sky,31.6315,-8.0083,Les Jardins de La Koutoubia
2308,Matiari,PK,83.59,clear sky,25.5961,68.4467,Zawar Khadim Hussain HOUES
2309,Vermillion,US,69.96,broken clouds,42.7794,-96.9292,"Holiday Inn Express & Suites Vermillion, an IHG Hotel"
2310,Muli,MV,84.47,overcast clouds,2.9167,73.5667,Medhufushi Island Resort
2311,Beinamar,TD,91.13,overcast clouds,8.6698,15.3813,
2312,Ishigaki,JP,75.33,broken clouds,24.3448,124.1572,Hotel Peace Land Ishigakijima
2313,Tulun,RU,30.0,broken clouds,54.5611,100.5792,Квартира
2314,Qandala,SO,85.66,clear sky,11.472,49.8728,
2315,Aplahoue,BJ,79.29,broken clouds,6.9333,1.6833,Hotel Immaculee
2316,Qui Nhon,VN,77.18,light rain,13.7667,109.2333,Khách sạn Hải Âu Quy Nhơn - Seagull Hotel
2317,Tonk,IN,91.35,clear sky,26.1667,75.7833,Hotel sheetal Resort & Midway Restaurant
2318,Jaciara,BR,85.32,clear sky,-15.9653,-54.9683,Taba Hotel
2319,Jardim,BR,83.03,clear sky,-21.4803,-56.1381,Estancia Hotel - Jardim MS
2320,La Palma,US,72.97,broken clouds,33.8464,-118.0467,La Quinta Inn & Suites by Wyndham Buena Park
2321,Lahaina,US,85.24,scattered clouds,20.8783,-156.6825,Lahaina Shores Beach Resort
2322,Tawau,MY,78.93,overcast clouds,4.2498,117.8871,Shervinton Executive Boutique Hotel
2323,Buba,GW,81.72,overcast clouds,11.5833,-15.0,Pousada Bela Vista
2324,Mananara,MG,73.67,light rain,-16.1667,49.7667,Chez Roger
2325,Namie,JP,52.72,light rain,37.4833,141.0,いこいの村なみえ
2326,Aba,NG,78.21,overcast clouds,5.1066,7.3667,Mickeys Guest House
2327,Querfurt,DE,57.22,clear sky,51.3833,11.6,Hotel Zur Sonne
2328,Fez,MA,75.45,clear sky,34.0372,-4.9998,Hotel Mounia Fès
2329,Uvalde,US,97.32,clear sky,29.3669,-99.767,
2330,Grenaa,DK,48.42,few clouds,56.4158,10.8783,Hotel Marina
2331,Danville,US,52.45,overcast clouds,36.586,-79.395,"Holiday Inn Express Danville, an IHG Hotel"
2332,Pudozh,RU,36.5,overcast clouds,61.8099,36.5345,Guest-House na Transportnoy
2333,Iroquois Falls,CA,66.94,clear sky,48.7669,-80.6831,Auberge MacDonald Guest Inn
2334,Sayat,TM,80.47,broken clouds,38.7839,63.8803,
2335,Lahore,PK,87.78,haze,31.5497,74.3436,The Residency Hotel
2336,Dalsingh Sarai,IN,84.58,broken clouds,25.6667,85.8333,Hotel bhavya
2337,Valley City,US,64.92,few clouds,46.9233,-98.0032,AmericInn by Wyndham Valley City Conference Center
2338,Garissa,KE,79.65,broken clouds,-0.4536,39.6401,Sharif Plaza Hotel
2339,Ratnagiri,IN,82.02,overcast clouds,16.9833,73.3,Hotel Landmark
2340,Dunda,TZ,63.36,overcast clouds,-8.1167,34.25,
2341,Dinar,TR,55.36,overcast clouds,38.065,30.1656,Dinar Öğretmenevi
2342,Obama,JP,54.95,overcast clouds,35.4958,135.746,Sekumiya
2343,Lodja,CD,72.59,overcast clouds,-3.4833,23.4333,
2344,Coffs Harbour,AU,57.16,broken clouds,-30.3,153.1333,Aquajet Motel
2345,Bonfim,BR,77.4,light rain,3.0833,-59.95,
2346,Lixourion,GR,60.8,broken clouds,38.2019,20.4314,Hotel Summery
2347,Sterling,US,57.49,overcast clouds,39.0062,-77.4286,Hampton Inn & Suites Washington-Dulles International Airport
2348,Tokur,RU,24.15,scattered clouds,53.1333,132.9,
2349,Gulu,UG,65.88,overcast clouds,2.7746,32.299,ACHOLI INN
2350,Topolobampo,MX,87.71,clear sky,25.6,-109.05,Hotel Marina Topolobampo
2351,Mizusawa,JP,45.9,overcast clouds,39.1333,141.1333,Mizusawa Kita Hotel
2352,Olupona,NG,76.5,moderate rain,7.6,4.1833,Mark Hall
2355,Moindou,NC,71.96,overcast clouds,-21.6924,165.677,Equi-lodge de Moindou
2356,Carlagan,PH,80.96,few clouds,14.975,122.0456,Cabatagan Island
2357,Garango,BF,97.34,clear sky,11.8,-0.5506,La Case LAVAL-GARANGO
2358,Tshane,BW,52.93,clear sky,-24.0196,21.8684,
2359,Cape Girardeau,US,76.01,broken clouds,37.3834,-89.7168,Independence Park Mobile Home Court
2360,Tayoltita,MX,92.48,overcast clouds,24.0833,-105.9333,Hotel Rivera Tayoltita
2361,Golden,US,75.69,broken clouds,39.7555,-105.2211,"The Golden Hotel, Ascend Hotel Collection"
2362,Bhilwara,IN,88.43,clear sky,25.35,74.6333,Hotel Radiance Bhilwara
2363,Gusau,NG,93.16,light rain,12.1628,6.6614,GUEST INN
2364,Mildura,AU,50.07,overcast clouds,-34.2,142.15,Mercure Hotel Mildura
2365,Ticleni,RO,53.8,overcast clouds,44.8833,23.4,Hotel Sara
2366,Rancho Palos Verdes,US,71.31,scattered clouds,33.7445,-118.387,Terranea Resort
2367,Plover,US,60.91,broken clouds,44.4564,-89.544,Hampton Inn Plover-Stevens Point
2368,Yuanping,CN,47.3,overcast clouds,38.7153,112.7575,Yuanping Xinghe Guesthouse
2369,Yuncheng,CN,48.97,heavy intensity rain,35.0231,110.9928,晋州快捷酒店
2370,Gweta,BW,73.27,clear sky,-20.1833,25.2333,Gweta Lodge
2371,Guthrie,US,98.53,clear sky,35.8789,-97.4253,"Holiday Inn Express & Suites Guthrie North Edmond, an IHG Hotel"
2372,Mahuva,IN,87.39,few clouds,21.0914,71.7622,Hotel Blue Diamond.
2373,North Augusta,US,72.34,overcast clouds,33.5018,-81.9651,Ramada by Wyndham Augusta Downtown Hotel & Conference Center
2374,Azacualpa,HN,90.25,few clouds,15.3433,-88.5514,Guevara
2375,Blacksburg,US,57.07,overcast clouds,37.2296,-80.4139,Hilton Garden Inn Blacksburg University
2376,Kachkanar,RU,43.95,few clouds,58.7,59.4948,Oktyabrskaya Hotel
2377,Kommunisticheskiy,RU,45.63,few clouds,61.6789,64.4819,
2378,Tuhian,PH,76.69,few clouds,13.6456,122.2194,Robledo's Balai
2379,Kitui,KE,65.1,overcast clouds,-1.367,38.0106,Heritage Bliss Hotel
2380,Silifke,TR,71.08,overcast clouds,36.3778,33.9344,Ayatekla Hotel
2381,Kumba,CM,73.96,light rain,4.6363,9.4469,El Bethel Hotel
2382,Xambioa,BR,83.79,overcast clouds,-6.4111,-48.5364,Hotel Pousada meia lua
2383,Port Augusta,AU,52.18,broken clouds,-32.5,137.7667,Majestic Oasis Apartments
2384,Pangoa,PE,84.09,scattered clouds,-12.1167,-73.0,
2385,Chikola,RU,47.25,overcast clouds,43.1906,43.9209,
2386,Abalak,RU,47.8,few clouds,58.1286,68.5944,Туристический комплекс Абалак
2387,Mulege,MX,89.06,clear sky,26.8833,-111.9833,Casa Granada
2388,Santarem,BR,84.33,few clouds,-2.4431,-54.7083,Hotel Imperador
2389,Andilamena,MG,63.09,broken clouds,-17.0167,48.5833,Police men home Andilamina
2390,Regina,CA,64.38,broken clouds,50.4501,-104.6178,Wingate by Wyndham Regina
2391,Smolyaninovo,RU,31.46,broken clouds,43.2956,132.4675,
2392,Guayaramerin,BO,89.65,scattered clouds,-10.8368,-65.3614,Hostal Funf
2393,Charleston,US,71.02,overcast clouds,32.7766,-79.9309,The Mills House Wyndham Grand Hotel
2394,Timaru,NZ,55.08,overcast clouds,-44.4,171.25,The Grosvenor
2395,Cartagena,CO,87.42,few clouds,10.3997,-75.5144,Hotel Colombia Real - Cartagena
2396,Kagoro,NG,78.82,overcast clouds,9.6,8.3833,Palm Garden Hotel
2397,Mendoza,AR,71.13,clear sky,-32.8908,-68.8272,Hotel Mendoza
2398,Vagay,RU,48.29,broken clouds,57.9375,69.0217,
2399,Manavalakurichi,IN,82.96,overcast clouds,8.1333,77.3,Jebinrio home
2400,Warrington,GB,61.81,scattered clouds,53.3925,-2.5802,Villaggio Hotel
2401,Calama,CL,61.29,clear sky,-22.4667,-68.9333,Park Hotel Calama
2402,Bahile,PH,78.28,overcast clouds,9.9995,118.7878,Nitivos Beach Resort
2403,Jaitaran,IN,89.33,clear sky,26.2031,73.9364,"Sheetal Bhoomi Seervi Resort, Bhakarwas"
2404,Tomaszow Lubelski,PL,53.04,few clouds,50.4477,23.4162,Hotel Antoni
2405,Ramnagar,IN,78.22,clear sky,29.4,79.1167,Leisure Vacation Myrica Hotel
2406,Shetpe,KZ,57.47,overcast clouds,44.1667,52.1167,Rtsm Shetpe Analog
2407,Kem,RU,34.0,broken clouds,64.9555,34.5793,Kuzova
2408,Gemena,CD,77.36,light rain,3.25,19.7667,Hôtel Goshen
2409,Manjacaze,MZ,67.8,clear sky,-24.7117,33.8828,Hotel Gani
2410,Okoneshnikovo,RU,48.43,clear sky,54.8377,75.0834,
2411,Alyth,GB,56.82,overcast clouds,56.6221,-3.2301,Lands of Loyal Hotel
2412,Toora-Khem,RU,25.97,broken clouds,52.4675,96.11,
2413,Salvador,SV,84.24,overcast clouds,13.8333,-88.9167,Chico's Ranch
2414,Holland,US,69.49,clear sky,42.7875,-86.1089,Hampton Inn Holland
2415,Hagerstown,US,61.68,few clouds,39.6418,-77.72,Hampton Inn Hagerstown
2416,Jha Jha,IN,85.33,scattered clouds,24.7667,86.3667,"Sahdev Das, krishna Das Building 🏢"
2417,Fasa,IR,67.24,clear sky,28.9383,53.6482,Fasa University Boys' Dormitory
